MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
538004030,2019-05-09T05:41:15,38.93156,-75.16124,0.0,109.7,170.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
636017535,2019-05-09T05:45:30,39.27415,-75.34917,9.8,-91.7,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
371361000,2019-05-09T05:41:53,38.95695,-75.18402,0.0,-182.6,153.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
311588000,2019-05-09T05:45:46,39.25841,-75.33619,15.7,139.1,138.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
369235000,2019-05-09T05:38:36,38.95685,-75.18448,0.0,-154.8,154.0,OSG VISION,IMO9436537,WDF2493,31.0,5.0,46.0,15.0,6.5,57.0,A
636017653,2019-05-09T05:46:03,39.29084,-75.36896,13.7,-91.1,319.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
538006702,2019-05-09T05:42:35,38.96905,-75.1996,0.0,36.0,160.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
240463000,2019-05-09T05:43:05,38.94422,-75.17337,0.0,135.0,157.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367147860,2019-05-09T05:44:10,38.98237,-75.13146,9.1,156.9,157.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
371361000,2019-05-09T05:44:52,38.9569,-75.18413,0.1,-180.6,151.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
367147860,2019-05-09T05:45:19,38.97965,-75.13005,9.2,158.2,157.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
538006702,2019-05-09T05:45:32,38.96902,-75.19955,0.0,36.0,159.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
240463000,2019-05-09T05:46:03,38.94417,-75.17327,0.0,137.0,156.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367147860,2019-05-09T05:46:30,38.97688,-75.12859,9.2,158.2,158.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
369235000,2019-05-09T05:41:37,38.95681,-75.18451,0.1,-154.8,153.0,OSG VISION,IMO9436537,WDF2493,31.0,5.0,46.0,15.0,6.5,57.0,A
311000546,2019-05-09T05:45:48,38.91635,-75.15005,0.0,119.5,156.0,,,,,1.0,,,,,A
311588000,2019-05-09T05:46:58,39.25461,-75.33159,15.8,136.6,138.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
636017535,2019-05-09T05:47:30,39.27834,-75.35405,10.3,-91.5,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
369235000,2019-05-09T05:47:37,38.95674,-75.18479,0.1,-154.8,148.0,OSG VISION,IMO9436537,WDF2493,31.0,5.0,46.0,15.0,6.5,57.0,A
538004030,2019-05-09T05:47:17,38.93154,-75.16101,0.0,111.9,173.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
311588000,2019-05-09T05:48:10,39.25077,-75.32692,15.9,137.0,138.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
636017535,2019-05-09T05:49:01,39.2816,-75.35795,10.6,-92.1,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
311588000,2019-05-09T05:49:28,39.24658,-75.32185,16.0,136.8,137.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
636017535,2019-05-09T05:50:11,39.28422,-75.36097,10.9,-91.8,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
311588000,2019-05-09T05:50:41,39.24262,-75.31705,16.1,136.2,137.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
636017653,2019-05-09T05:50:03,39.30229,-75.38221,14.0,-90.6,319.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
367147860,2019-05-09T05:51:50,38.96426,-75.12175,9.3,156.4,158.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
636017653,2019-05-09T05:51:43,39.30716,-75.38775,14.0,-91.6,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
371361000,2019-05-09T05:47:51,38.95687,-75.18427,0.1,-180.6,149.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
311588000,2019-05-09T05:52:28,39.23674,-75.31014,16.1,138.4,140.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
538006702,2019-05-09T05:48:37,38.96893,-75.19961,0.0,36.0,159.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
311000546,2019-05-09T05:48:48,38.91631,-75.14994,0.0,128.8,157.0,,,,,1.0,,,,,A
369235000,2019-05-09T05:53:37,38.95658,-75.18499,0.1,-154.8,144.0,OSG VISION,IMO9436537,WDF2493,31.0,5.0,46.0,15.0,6.5,57.0,A
367147860,2019-05-09T05:53:29,38.96039,-75.11952,9.3,155.4,158.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
636017535,2019-05-09T05:53:41,39.2924,-75.37067,11.7,-91.9,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
240463000,2019-05-09T05:49:06,38.94412,-75.17317,0.0,141.0,156.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
311588000,2019-05-09T05:54:20,39.23053,-75.30306,16.0,141.9,149.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,A
367147860,2019-05-09T05:54:50,38.95725,-75.11761,9.3,154.8,158.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
371361000,2019-05-09T05:50:54,38.95683,-75.18445,0.1,-193.6,147.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
538006702,2019-05-09T05:51:33,38.9689,-75.19959,0.0,36.0,158.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
367147860,2019-05-09T05:56:00,38.9545,-75.11598,9.4,156.1,161.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
240463000,2019-05-09T05:52:06,38.94407,-75.17305,0.0,138.0,157.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
311000546,2019-05-09T05:57:48,38.91624,-75.14969,0.0,133.0,162.0,,,,,1.0,,,,,A
636017653,2019-05-09T05:52:44,39.31013,-75.39114,14.1,-91.6,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,A
538004030,2019-05-09T05:53:15,38.9315,-75.16079,0.1,118.1,176.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
311588000,2019-05-09T05:58:34,39.21409,-75.29224,15.8,154.0,153.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
367147860,2019-05-09T05:58:29,38.94854,-75.11275,9.4,156.7,160.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
636017653,2019-05-09T05:53:49,39.31331,-75.39476,14.1,-90.8,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
538004030,2019-05-09T05:50:14,38.93153,-75.16092,0.0,116.8,175.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
636017535,2019-05-09T05:58:21,39.30415,-75.38442,12.6,-91.4,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
538006702,2019-05-09T05:54:38,38.96885,-75.19957,0.0,36.0,158.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
636017653,2019-05-09T05:55:02,39.31688,-75.39884,14.1,-91.2,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
240463000,2019-05-09T05:55:03,38.94402,-75.17295,0.0,136.0,158.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367147860,2019-05-09T06:00:00,38.94495,-75.11073,9.2,156.3,160.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
311588000,2019-05-09T05:55:40,39.22536,-75.29955,15.7,153.9,153.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
538004030,2019-05-09T05:56:15,38.93145,-75.16061,0.1,129.0,178.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
636017653,2019-05-09T05:56:08,39.3201,-75.40254,14.1,-91.6,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
369235000,2019-05-09T05:56:37,38.95652,-75.18504,0.1,-154.8,143.0,OSG VISION,IMO9436537,WDF2493,31.0,5.0,46.0,15.0,6.5,57.0,A
636017535,2019-05-09T05:56:21,39.29899,-75.37843,12.3,-91.1,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
371361000,2019-05-09T05:56:54,38.95675,-75.18467,0.1,-199.6,143.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
311000546,2019-05-09T05:51:48,38.91629,-75.14987,0.0,130.8,158.0,,,,,1.0,,,,,A
636017653,2019-05-09T05:57:14,39.32334,-75.40625,14.2,-90.2,319.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
538006702,2019-05-09T05:57:35,38.9688,-75.19964,0.0,36.0,158.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
240463000,2019-05-09T05:58:03,38.944,-75.17283,0.0,131.0,160.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
636017653,2019-05-09T05:58:15,39.32635,-75.40966,14.1,-90.4,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
538004030,2019-05-09T05:59:15,38.9314,-75.16048,0.1,135.5,179.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
636017535,2019-05-09T05:59:30,39.30721,-75.38797,12.7,-90.9,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
311588000,2019-05-09T05:59:40,39.20967,-75.28946,15.9,153.6,153.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
636017653,2019-05-09T05:59:20,39.32944,-75.41329,14.1,-92.2,317.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
369235000,2019-05-09T05:59:37,38.95643,-75.18514,0.1,-154.8,141.0,OSG VISION,IMO9436537,WDF2493,31.0,5.0,46.0,15.0,6.5,57.0,A
371361000,2019-05-09T05:59:54,38.9567,-75.18473,0.0,-201.6,142.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
367147860,2019-05-09T06:00:00,38.94495,-75.11073,9.2,156.3,160.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
636017535,2019-05-09T06:00:01,39.30861,-75.38951,12.7,-90.9,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
311588000,2019-05-09T06:00:04,39.20806,-75.28841,15.9,153.7,154.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
636017653,2019-05-09T06:00:02,39.33149,-75.41577,14.1,-92.2,317.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
311000546,2019-05-09T06:00:48,38.91621,-75.14958,0.0,138.7,165.0,,,,,1.0,,,,,A
367147860,2019-05-09T06:01:09,38.94228,-75.10926,9.0,156.6,161.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
240463000,2019-05-09T06:01:03,38.94397,-75.17273,0.0,114.0,164.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
538006702,2019-05-09T06:00:37,38.96878,-75.19961,0.0,36.0,158.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
636017653,2019-05-09T06:01:08,39.33472,-75.41962,14.1,-92.4,316.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
636017535,2019-05-09T06:01:11,39.31159,-75.39304,12.8,-92.4,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
311588000,2019-05-09T06:01:10,39.20374,-75.28568,16.1,154.2,154.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
538004030,2019-05-09T06:02:17,38.93132,-75.16031,0.1,145.0,181.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
311588000,2019-05-09T06:02:16,39.19931,-75.28297,16.1,154.3,154.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
367147860,2019-05-09T06:02:20,38.93957,-75.10766,9.1,154.5,156.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
636017535,2019-05-09T06:02:21,39.31477,-75.39674,12.9,-91.9,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
636017653,2019-05-09T06:02:09,39.33753,-75.42306,14.2,-93.1,317.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
371361000,2019-05-09T06:02:53,38.95663,-75.18478,0.1,202.0,140.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
636017653,2019-05-09T06:03:15,39.34075,-75.42695,14.2,-93.1,317.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
636017535,2019-05-09T06:03:30,39.31788,-75.40032,12.9,-91.5,315.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
369235000,2019-05-09T06:02:37,38.95638,-75.18522,0.1,-154.8,139.0,OSG VISION,IMO9436537,WDF2493,31.0,5.0,46.0,15.0,6.5,57.0,A
311588000,2019-05-09T06:03:23,39.1948,-75.28025,16.1,154.9,155.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
367147860,2019-05-09T06:03:29,38.93691,-75.10604,9.3,154.7,156.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
538006702,2019-05-09T06:03:35,38.96874,-75.19965,0.0,36.0,158.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
311000546,2019-05-09T06:03:48,38.91617,-75.1495,0.0,144.0,167.0,,,,,1.0,,,,,A
240463000,2019-05-09T06:04:04,38.94398,-75.1725,0.0,104.0,168.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
636017653,2019-05-09T06:04:20,39.34388,-75.4306,14.2,-91.6,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
636017535,2019-05-09T06:05:00,39.32188,-75.40501,13.0,-91.8,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
311588000,2019-05-09T06:04:28,39.19052,-75.27766,16.1,154.9,154.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
367147860,2019-05-09T06:04:39,38.93422,-75.10439,9.2,155.1,157.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
369235000,2019-05-09T06:05:37,38.95625,-75.1853,0.1,-154.8,137.0,OSG VISION,IMO9436537,WDF2493,31.0,5.0,46.0,15.0,6.5,57.0,A
538004030,2019-05-09T06:05:17,38.93122,-75.16012,0.1,135.0,186.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
636017653,2019-05-09T06:05:32,39.34744,-75.43473,14.2,-91.6,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
311588000,2019-05-09T06:05:34,39.186,-75.27494,16.1,155.7,155.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
367147860,2019-05-09T06:05:49,38.93156,-75.10279,9.0,154.7,156.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
371361000,2019-05-09T06:05:54,38.95653,-75.18487,0.1,198.0,138.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
538006702,2019-05-09T06:06:37,38.96872,-75.19963,0.0,36.0,158.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
636017653,2019-05-09T06:06:44,39.35095,-75.43879,14.1,-91.6,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
311588000,2019-05-09T06:06:47,39.18117,-75.27204,15.9,151.7,146.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
311000546,2019-05-09T06:06:48,38.91615,-75.14945,0.0,145.4,169.0,,,,,1.0,,,,,A
240463000,2019-05-09T06:07:04,38.94402,-75.1722,0.0,106.0,174.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
636017535,2019-05-09T06:07:11,39.32774,-75.41184,13.1,-91.2,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
636017653,2019-05-09T06:07:50,39.35419,-75.44257,14.1,-91.2,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
367147860,2019-05-09T06:07:29,38.92782,-75.10048,8.9,152.0,153.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
636017535,2019-05-09T06:08:31,39.3314,-75.41604,13.1,-91.9,315.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
367147860,2019-05-09T06:09:00,38.92453,-75.09818,8.9,151.0,153.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
538004030,2019-05-09T06:08:17,38.93111,-75.15995,0.1,139.2,191.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
369235000,2019-05-09T06:08:36,38.95616,-75.1854,0.1,-154.8,135.0,OSG VISION,IMO9436537,WDF2493,31.0,5.0,46.0,15.0,6.5,57.0,A
311588000,2019-05-09T06:07:53,39.17712,-75.26845,16.0,144.3,145.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
311588000,2019-05-09T06:08:58,39.17322,-75.26481,16.1,143.9,144.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
311000546,2019-05-09T06:09:48,38.91611,-75.14939,0.0,161.4,171.0,,,,,1.0,,,,,A
636017535,2019-05-09T06:06:10,39.32503,-75.40868,13.0,-91.8,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
636017653,2019-05-09T06:09:02,39.35762,-75.44653,13.9,-91.2,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
538006702,2019-05-09T06:09:36,38.9687,-75.19966,0.0,36.0,158.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
636017535,2019-05-09T06:09:50,39.33492,-75.42026,13.1,-92.3,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
636017653,2019-05-09T06:10:50,39.36276,-75.45251,13.8,-91.6,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
240463000,2019-05-09T06:10:05,38.94398,-75.17198,0.0,118.0,180.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367147860,2019-05-09T06:10:09,38.92203,-75.09645,8.9,153.4,157.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
311588000,2019-05-09T06:10:11,39.16872,-75.26072,16.3,145.3,146.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
367147860,2019-05-09T06:11:10,38.9198,-75.09505,8.6,154.7,157.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
538004030,2019-05-09T06:11:13,38.931,-75.15978,0.1,137.9,196.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
636017535,2019-05-09T06:11:41,39.34005,-75.42616,13.2,-92.1,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
369235000,2019-05-09T06:11:37,38.95606,-75.18546,0.1,-154.8,133.0,OSG VISION,IMO9436537,WDF2493,31.0,5.0,46.0,15.0,6.5,57.0,A
311000546,2019-05-09T06:12:48,38.91609,-75.14932,0.0,139.7,173.0,,,,,1.0,,,,,A
311588000,2019-05-09T06:12:46,39.15902,-75.25225,16.5,145.4,145.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
636017535,2019-05-09T06:12:51,39.34316,-75.42987,13.2,-92.2,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
636017653,2019-05-09T06:11:56,39.3659,-75.45611,13.7,-91.2,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
367147860,2019-05-09T06:12:20,38.91741,-75.0936,8.0,154.5,156.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
311588000,2019-05-09T06:11:17,39.1646,-75.25711,16.5,145.6,145.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
636017653,2019-05-09T06:13:45,39.37109,-75.46197,13.6,-90.0,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
367147860,2019-05-09T06:13:40,38.91482,-75.09205,7.6,155.4,157.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
538006702,2019-05-09T06:12:39,38.96867,-75.19971,0.0,36.0,158.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
371361000,2019-05-09T06:11:52,38.95635,-75.18503,0.1,198.0,134.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
240463000,2019-05-09T06:13:05,38.94397,-75.17182,0.0,146.0,184.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
371361000,2019-05-09T06:14:53,38.95623,-75.18513,0.1,202.0,131.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
311588000,2019-05-09T06:14:46,39.15148,-75.2455,16.6,145.4,145.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
636017535,2019-05-09T06:14:02,39.34639,-75.43361,13.2,-92.0,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
369235000,2019-05-09T06:14:37,38.95595,-75.18551,0.2,-202.7,130.0,OSG VISION,IMO9436537,WDF2493,31.0,5.0,46.0,15.0,6.5,57.0,A
367147860,2019-05-09T06:14:50,38.91261,-75.09078,7.4,156.0,157.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
538004030,2019-05-09T06:14:16,38.93092,-75.15957,0.0,133.8,200.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
636017653,2019-05-09T06:14:56,39.37445,-75.46577,13.6,-90.8,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
311000546,2019-05-09T06:15:48,38.91613,-75.14923,0.0,113.7,175.0,,,,,1.0,,,,,A
636017535,2019-05-09T06:15:51,39.35141,-75.43945,13.1,-92.3,316.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
311588000,2019-05-09T06:16:28,39.14504,-75.23973,16.7,146.0,146.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
538006702,2019-05-09T06:15:38,38.96872,-75.19974,0.0,36.0,158.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
367147860,2019-05-09T06:17:20,38.90804,-75.08807,6.8,156.3,157.0,CHOPTANK,IMO9417074,WDG4555,31.0,11.0,35.0,10.0,,,B
240463000,2019-05-09T06:16:02,38.94392,-75.17175,0.0,153.0,186.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
636017653,2019-05-09T06:16:45,39.37956,-75.47162,13.5,-91.8,317.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
538004030,2019-05-09T06:17:15,38.93083,-75.15936,0.0,133.4,206.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
311588000,2019-05-09T06:19:28,39.13362,-75.22961,16.8,145.3,146.0,DOLE ECUADOR,IMO8513479,C6FX6,70.0,0.0,178.0,27.0,8.7,70.0,B
369235000,2019-05-09T06:17:37,38.95575,-75.18565,0.2,-200.7,126.0,OSG VISION,IMO9436537,WDF2493,31.0,5.0,46.0,15.0,6.5,57.0,A
636017653,2019-05-09T06:19:46,39.38815,-75.48137,13.6,-92.2,317.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
636017653,2019-05-09T06:17:56,39.38292,-75.4755,13.5,-90.8,318.0,SCF IRTYSH,IMO9397535,D5MB9,80.0,0.0,183.0,32.0,13.2,89.0,B
311000546,2019-05-09T06:18:48,38.9161,-75.14912,0.0,134.0,177.0,,,,,1.0,,,,,A
636017535,2019-05-09T06:18:40,39.35905,-75.44825,13.0,-90.8,317.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
636017535,2019-05-09T06:20:31,39.36411,-75.45395,12.9,-90.4,317.0,SBI PHOENIX,IMO9714680,D5LK8,70.0,0.0,199.0,,,,B
538006702,2019-05-09T06:18:40,38.96869,-75.19975,0.0,36.0,158.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
